"PInumber","ISnum","LIB","Sample","WASAP","PlantName","Population","DuplicateLIBdecision","FilterMissing","Proportion Missing","Proportion Heterozygous","InbreedCoefficent","Kmeans_cluster","Germplasm","BotanicalType","CountryOrigin","Region","lat","lon","Elevation","Continent"
"PI655976",NA,"SAMEA12302718","PI655976",NA,"RED KAFIR","SAP",NA,NA,0.085257294345119,0.014012317762899,1.145153,16,NA,NA,"United States","Kansas",NA,NA,NA,"Americas"
"PI655977",NA,"SAMEA12302550","PI655977",NA,"TAM2566","SAP",NA,NA,0.103780241019985,0.0142668655019891,0.981828,14,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655978",NA,"ISLU","PI655978",NA,"Tx2737","BAP","keep",NA,0.115727833073244,0.0215266382434585,1.24435,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655978",NA,"SAMEA12302605","PI655978",NA,"Tx2737","SAP","remove",NA,0.139500365003227,0.0181790279882634,1.198387,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655979",NA,"ISJH","PI655979",NA,"Tx2741","Gates","keep",NA,0.0841933012722078,0.0153957267121114,1.110881,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655979",NA,"SAMEA12302835","PI655979",NA,"Tx2741","SAP","remove",NA,0.0944472506209908,0.016559297087235,1.099123,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655980",NA,"SAMEA12302820","PI655980",NA,"Tx2785","SAP",NA,NA,0.160832054839915,0.0184760455427403,1.292452,3,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655981",NA,"ISMB","PI655981",NA,"CSM 63","GatesRef","keep",NA,0.111377077797336,0.0198758180703837,1.207206,17,NA,NA,"Mali",NA,17.570692,-3.996166,NA,"Africa"
"PI655981",NA,"SAMEA12302582","PI655981",NA,"CSM 63","SAP","remove",NA,0.133841809750474,0.0169410656289527,1.161187,17,NA,NA,"Mali",NA,17.570692,-3.996166,NA,"Africa"
"PI655982",NA,"SAMEA12302749","PI655982",NA,"SAP-380","SAP",NA,NA,0.072305357609572,0.00773117679739443,1.042144,9,NA,NA,"Australia",NA,NA,NA,NA,"Oceania"
"PI655983",NA,"SAMEA12302708","PI655983",NA,"SUGAR DRIP","SAP",NA,NA,0.0927596531741415,0.0124180037656471,1.192473,16,NA,NA,NA,NA,NA,NA,NA,NA
"PI655984",NA,"SAMEA12302758","PI655984",NA,"CHILTEX","SAP",NA,NA,0.132278472851455,0.0149116102590928,1.122634,19,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655985",NA,"SAMEA12302519","PI655985",NA,"PLAINSMAN","SAP",NA,NA,0.0869911740625171,0.0146414618645895,1.055783,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655986",NA,"IFHB","PI655986",NA,"CAPROCK","BAP","keep",NA,0.0847267813925306,0.0131850409463865,1.033771,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655986",NA,"SAMEA12302510","PI655986",NA,"CAPROCK","SAP","remove",NA,0.101668810006288,0.0117974331419469,1.004973,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655987",NA,"SAMEA12302726","PI655987",NA,"MARTIN","SAP",NA,NA,0.223961071868546,0.00683198337165864,0.877033,16,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655988",NA,"IFHC","PI655988",NA,"COMBINE KAFIR-60","JGI_Ref","keep",NA,0.0637853989003455,0.00926743022502884,1.123325,16,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655988",NA,"SAMEA12302713","PI655988",NA,"COMBINE KAFIR-60","SAP","remove",NA,0.0897988911943751,0.00759048715083159,1.093089,16,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655989",NA,"SAMEA12302738","PI655989",NA,"REDBINE-60","SAP",NA,NA,0.0675786594086601,0.00937835257420151,1.065862,8,"Cultivar",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655990",NA,"ISJQ","PI655990",NA,"COMBINE 7078","Gates","keep",NA,0.0989946154224782,0.0195154429559434,1.211758,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655990",NA,"SAMEA12302482","PI655990",NA,"COMBINE 7078","SAP","remove",NA,0.111055126232882,0.0183375742789379,1.191216,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655991",NA,"ISJZ","PI655991",NA,"TX 378 (REDLAN) B LINE","Gates","remove",NA,0.0792053536579701,0.0148852547389217,1.250059,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655991",NA,"SAMEA12302721","PI655991",NA,"TX 378 (REDLAN) B LINE","SAP","keep",NA,0.0699295436315776,0.0153151323661753,1.109568,16,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655992",NA,"SAMEA12302709","PI655992",NA,"TX 3197 (COMB KAFIR 60) B LINE","SAP",NA,NA,0.0715910189101482,0.0099973243454279,1.114758,16,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655993",NA,"SAMEA12302731","PI655993",NA,"TX 399(DALHART RES WHTLND)B LN","SAP",NA,NA,0.0788455499069987,0.011415630959674,1.128398,16,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655994",NA,"SAMEA12302760","PI655994",NA,"WILEY","SAP",NA,NA,0.0901958538683756,0.0218375937170162,1.042139,5,NA,NA,"United States","Maryland",NA,NA,NA,"Americas"
"PI655995",NA,"IFHD","PI655995",NA,"DEER","BAP","remove",NA,0.185979716496829,0.0208423197006266,1.483001,3,"Cultivar",NA,"United States","Illinois",NA,NA,NA,"Americas"
"PI655995",NA,"SAMEA12302499","PI655995",NA,"DEER","SAP","keep",NA,0.16752662305115,0.0223476656118287,1.482239,3,"Cultivar",NA,"United States","Illinois",NA,NA,NA,"Americas"
"PI655996",NA,"IFMC","PI655996",NA,"RTx430","BAP","keep",NA,0.107285908102378,0.0173226004243914,1.164103,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655996",NA,"SAMEA12302601","PI655996",NA,"RTx430","SAP","remove",NA,0.125935638804176,0.0153727869668701,1.120556,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655997",NA,"SAMEA12302521","PI655997",NA,"R TX 431","SAP",NA,NA,0.124326380131623,0.0174439120511651,1.184468,8,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI655998",NA,"SAMEA12302592","PI655998",NA,"KS19","SAP",NA,NA,0.104989153892709,0.0183006020366611,1.279902,9,NA,NA,"United States","Nebraska",NA,NA,NA,"Americas"
"PI655999",NA,"SAMEA12302805","PI655999",NA,"TX2784","SAP",NA,NA,0.175570559318051,0.0253624468037658,1.343417,3,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656000",NA,"SAMEA12302776","PI656000",NA,"RTx432","SAP",NA,NA,0.0358073642607419,0.00458937895541406,0.977677,9,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656001",NA,"SAMEA12302823","PI656001",NA,"TX2783","SAP",NA,NA,0.109722867920133,0.010099931869519,0.99524,9,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656003",NA,"JBQI","PI656003",NA,"B AZ9504","Gates",NA,NA,0.0911821182388612,0.016020509699136,1.169718,16,NA,NA,"United States","Arizona",NA,NA,NA,"Americas"
"PI656004",NA,"SAMEA12302593","PI656004",NA,"RTX435","SAP",NA,NA,0.103222912635628,0.0175721737581624,1.279427,9,NA,NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656005",NA,"SAMEA12302737","PI656005",NA,"01MN1589-B","SAP",NA,NA,0.188077670468293,0.0116463355384978,1.008917,16,"Breeding",NA,"United States","Kansas",NA,NA,NA,"Americas"
"PI656006",NA,"SAMEA12302789","PI656006",NA,"88V1080","SAP",NA,NA,0.108408107577855,0.0150934382433931,1.063051,14,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656007",NA,"SAMEA12302754","PI656007",NA,"R9188","SAP",NA,NA,0.0953616097023612,0.0115952019435445,1.033332,9,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656008",NA,"SAMEA12302533","PI656008",NA,"RCV","SAP",NA,NA,0.199730320502644,0.0106264695481809,1.005876,14,"Cultivar",NA,"El Salvador",NA,NA,NA,NA,"Americas"
"PI656009",NA,"SAMEA12302557","PI656009",NA,"RTAM428","SAP",NA,NA,0.0774732764256444,0.0121545821728426,0.993764,9,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656010",NA,"ISGI","PI656010",NA,"RTx2536","Gates","keep",NA,0.108208614076161,0.0206349795186003,1.181139,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656010",NA,"SAMEA12302589","PI656010",NA,"RTx2536","SAP","remove",NA,0.119043573690096,0.020629834827352,1.099158,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656011",NA,"SAMEA12302669","PI656011",NA,"90EON328","SAP",NA,NA,0.104215555030216,0.0181784613487207,1.092282,14,"Cultivar",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656012",NA,"SAMEA12302442","PI656012",NA,"90M","SAP",NA,NA,0.404596198281677,0.0146667722351725,0.704959,8,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI656013",NA,"SAMEA12302475","PI656013",NA,"94Q63","SAP",NA,NA,0.115328430111761,0.0223843143730529,1.11366,15,"Cultivar",NA,"China",NA,NA,NA,NA,"Asia"
"PI656014",NA,"SAMEA12302505","PI656014",NA,"Acme Broomcorn","SAP",NA,NA,0.154109118286696,0.0344482317140215,1.148132,3,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656015",NA,"ISGR","PI656015",NA,"Ajabsido","GatesRef","keep",NA,0.103775471367178,0.0185654315765033,1.045873,19,"Cultivar",NA,"Sudan",NA,12.862846,30.217675,NA,"Africa"
"PI656015",NA,"SAMEA12302662","PI656015",NA,"Ajabsido","SAP","remove",NA,0.106000375748811,0.0166390441632602,1.031474,19,"Cultivar",NA,"Sudan",NA,12.862846,30.217675,NA,"Africa"
"PI656016",NA,"SAMEA12302784","PI656016",NA,"B KS66","SAP",NA,NA,0.187911120847612,0.00712255396542414,0.908853,14,"Breeding",NA,"United States","Kansas",NA,NA,NA,"Americas"
"PI656017",NA,"SAMEA12302443","PI656017",NA,"100M","SAP",NA,NA,0.203894754283155,0.0150426300681224,1.025064,8,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI656018",NA,"SAMEA12302730","PI656018",NA,"BTx2752","SAP",NA,NA,0.167687709755534,0.00792762539329607,1.114184,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656019",NA,"SAMEA12302745","PI656019",NA,"BTx3042","SAP",NA,NA,0.072341740077493,0.0102064456242635,1.080798,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656020",NA,"IFHA","PI656020",NA,"BTx406","BAP","keep",NA,0.0809211253330265,0.0118642731019169,1.189401,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656020",NA,"SAMEA12302740","PI656020",NA,"BTx406","SAP","remove",NA,0.113196949917952,0.00915776968552744,1.14402,8,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656021",NA,"SAMEA12302453","PI656021",NA,"44M","SAP",NA,NA,0.147559442144735,0.0179761729095798,1.140067,8,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656022",NA,"SAMEA12302719","PI656022",NA,"BTx615","SAP",NA,NA,0.0847544010099462,0.00940609882105934,1.112683,16,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656023",NA,"ISHA","PI656023",NA,"Segaolane","Gates","remove",NA,0.0749946098763703,0.0133016477540492,1.13546,16,NA,NA,NA,NA,NA,NA,NA,NA
"PI656023",NA,"IZPY","PI656023",NA,"Segaolane","GatesRef","keep",NA,0.0780449969600396,0.0119158710616163,1.127171,16,NA,NA,NA,NA,NA,NA,NA,NA
"PI656023",NA,"SAMEA12302714","PI656023",NA,"Segaolane","SAP","remove",NA,0.0832535410165877,0.0125627769812916,1.127053,16,NA,NA,NA,NA,NA,NA,NA,NA
"PI656024",NA,"SAMEA12302523","PI656024",NA,"SEPON82","SAP",NA,NA,0.157278108888123,0.0119345495975803,1.068249,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656025",NA,"ISHI","PI656025",NA,"Shan Qui Red","Gates","keep",NA,0.110516682345976,0.0220666594816359,1.2382,15,"Cultivar",NA,"China",NA,NA,NA,NA,"Asia"
"PI656025",NA,"SAMEA12302470","PI656025",NA,"Shan Qui Red","SAP","remove",NA,0.11964335753054,0.0204568475457406,1.204613,15,"Cultivar",NA,"China",NA,NA,NA,NA,"Asia"
"PI656026",NA,"ISHR","PI656026",NA,"SOBERANO","Gates","remove",NA,0.0756465548617529,0.0136835985277234,1.080547,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656026",NA,"SAMEA12302527","PI656026",NA,"SOBERANO","SAP","keep",NA,0.0714031167739954,0.0106726503037021,1.066077,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656027",NA,"ISTN","SRN39_R1",NA,"SAP-360","Stinga","remove (unresolved)",NA,0.0860195791474662,0.0123537345781599,1.142851,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656027",NA,"ISTP","SRN39_R1",NA,"SAP-360","Stinga","remove (unresolved)",NA,0.0859165879234887,0.0122404295062543,1.141718,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656027",NA,"IWCK","PI656027_Niko",NA,"SRN39","GatesRef","unresolved",NA,0.0980982534612913,0.0161480039892052,1.12183,9,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656027",NA,"SAMEA12302633","PI656027",NA,"SRN39","SAP","remove (unresolved)",NA,0.100186335360667,0.0171225622851343,1.111665,9,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656028",NA,"SAMEA12302722","PI656028",NA,"Town","SAP",NA,NA,0.099138592383946,0.0115180093390879,1.11991,16,"Cultivar",NA,"Botswana",NA,NA,NA,NA,"Africa"
"PI656029",NA,"BWSSY","BTX642",NA,"BTx642","JGI_Ref","remove","remove",0.801064464492084,0.0079532983480764,0.219732,NA,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656029",NA,"SAMEA12302488","PI656029",NA,"BTx642","SAP","keep",NA,0.113630295059874,0.0163976184709226,1.172809,18,"Breeding",NA,"United States","Texas",NA,NA,NA,"Americas"
"PI656030",NA,"IFLU","PI656030",NA,"58M","BAP",NA,NA,0.123789433693853,0.0200066689212887,1.158856,8,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI656031",NA,"ITIK","PI656031_Black",NA,"CE151-262-A1;IRAT204","GatesRef","unresolved",NA,0.0879094154194279,0.0220664831423729,1.058227,18,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656031",NA,"SAMEA12302677","PI656031",NA,"CE151-262-A1;IRAT204","SAP","remove (unresolved)",NA,0.0922740914262025,0.0121892970626477,1.04589,9,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656032",NA,"SAMEA12302755","PI656032",NA,"CE260-12-1-1","SAP",NA,NA,0.11465685190436,0.0203927772308818,1.156422,7,"Cultivar",NA,"Senegal",NA,NA,NA,NA,"Africa"
"PI656033",NA,"SAMEA12302444","PI656033",NA,"60M","SAP",NA,NA,0.212619114799581,0.0153626833389225,1.013424,8,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI656034",NA,"SAMEA12302532","PI656034",NA,"Dorado","SAP",NA,NA,0.0713345668801687,0.0233081068697795,0.864201,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656035",NA,"ISIA","PI656035",NA,"El Mota","Gates","keep",NA,0.10442162066979,0.0227224064793927,1.113008,9,"Cultivar",NA,"Niger",NA,13.487388,2.144779,NA,"Africa"
"PI656035",NA,"SAMEA12302622","PI656035",NA,"El Mota","SAP","remove",NA,0.132721884179242,0.0164252197540044,1.050163,9,"Cultivar",NA,"Niger",NA,13.487388,2.144779,NA,"Africa"
"PI656036",NA,"SAMEA12302549","PI656036",NA,"ICSV 1089BF","SAP",NA,"remove",0.919613990889131,0.00884668483034166,0.000674,NA,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656037",NA,"SAMEA12302545","PI656037",NA,"ICSV 401","SAP",NA,NA,0.255691270356816,0.00916225953222858,0.826663,14,"Cultivar",NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI656038","IS8525(J)","SAMEA12302724","PI656038",NA,"IS8525(J)","SAP",NA,NA,0.0782565809769885,0.0133837399470247,1.157279,16,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656039",NA,"SAMEA12302535","PI656039",NA,"JOCORO","SAP",NA,NA,0.0888804002626082,0.0135529754219754,0.986485,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656040",NA,"SAMEA12302602","PI656040",NA,"K886","SAP",NA,NA,0.115914570526735,0.0178424701232309,1.133797,8,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656041",NA,"SAMEA12302445","PI656041",NA,"80M","SAP",NA,NA,0.187215666645638,0.0144188620433653,1.052063,8,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI656042",NA,"SAMEA12302742","PI656042",NA,"NSA440 - KARPER","SAP",NA,NA,0.0894837613426573,0.0138126384560691,1.131981,16,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656043",NA,"SAMEA12302524","PI656043",NA,"KAT83369","SAP",NA,NA,0.102303617518214,0.0121244140907542,1.108471,14,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656044",NA,"IFMA","PI656044",NA,"Kuyuma","JGI_Ref","remove",NA,0.078378512159495,0.0110391813519358,1.046211,14,"Cultivar",NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI656044",NA,"SAMEA12302525","PI656044",NA,"Kuyuma","SAP","keep",NA,0.0782197825509739,0.0116835680782811,1.044914,14,"Cultivar",NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI656046",NA,"SAMEA12302503","PI656046",NA,"LianTang Ai","SAP",NA,NA,0.115642894430529,0.0194031944158445,1.125437,15,"Cultivar",NA,"China",NA,NA,NA,NA,"Asia"
"PI656047",NA,"BAWWU","M35-1",NA,"M35-1","Mullet","remove","remove",0.786581025516949,0.008515533243739,0.24189,NA,"Cultivar",NA,"India",NA,NA,NA,NA,"Asia"
"PI656047",NA,"SAMEA12302454","PI656047",NA,"M35-1","SAP","keep",NA,0.121300035425764,0.0228246302870712,1.163364,2,"Cultivar",NA,"India",NA,NA,NA,NA,"Asia"
"PI656048",NA,"ISII","PI656048",NA,"Malisor 84-7","Gates","keep",NA,0.0412643739518723,0.00605565969346788,0.958187,14,"Cultivar",NA,"Mali",NA,NA,NA,NA,"Africa"
"PI656048",NA,"SAMEA12302543","PI656048",NA,"Malisor 84-7","SAP","remove",NA,0.0557212748006348,0.00656397218108735,0.952185,14,"Cultivar",NA,"Mali",NA,NA,NA,NA,"Africa"
"PI656049",NA,"SAMEA12302735","PI656049",NA,"Marupantse","SAP",NA,NA,0.0801329679372569,0.0173346351689022,1.076951,16,"Cultivar",NA,"Botswana",NA,NA,NA,NA,"Africa"
"PI656050",NA,"ITIL","PI656050; David",NA,"Mota Maradi","GatesRef","keep",NA,0.108890119816729,0.0185998874795497,1.088888,9,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656050",NA,"SAMEA12302621","PI656050",NA,"Mota Maradi","SAP","remove",NA,0.11087504410889,0.0198363073925903,1.080435,9,"Cultivar",NA,NA,NA,NA,NA,NA,NA
"PI656051",NA,"IFHH","PI656051",NA,"MR732","BAP","keep",NA,0.0899841311987288,0.0136387690317317,1.124348,14,"Cultivar",NA,"Niger",NA,NA,NA,NA,"Africa"
"PI656051",NA,"SAMEA12302539","PI656051",NA,"MR732","SAP","remove","remove",0.886676432438353,0.00737043379358576,0.09505,NA,"Cultivar",NA,"Niger",NA,NA,NA,NA,"Africa"
"PI656052",NA,"SAMEA12302766","PI656052",NA,"N250B","SAP",NA,NA,0.086500537625836,0.0118550782631571,1.167113,8,"Breeding",NA,"United States","Nebraska",NA,NA,NA,"Americas"
"PI656053",NA,"SAMEA12302771","PI656053",NA,"N290B","SAP",NA,NA,0.0469609755049211,0.00728334766358675,1.062613,9,"Breeding",NA,"United States","Nebraska",NA,NA,NA,"Americas"
"PI656054",NA,"SAMEA12302603","PI656054",NA,"N&#39;Tenimissa","SAP",NA,NA,0.103231314989119,0.0188856887638566,1.141671,17,"Cultivar",NA,"Mali",NA,NA,NA,NA,"Africa"
"PI656055",NA,"SAMEA12302541","PI656055",NA,"P-721","SAP",NA,NA,0.085686701750421,0.0155997256891127,1.260964,14,"Cultivar",NA,"Indiana",NA,NA,NA,NA,"Asia"
"PI656056",NA,"IEBX","PI656056",NA,"P850029","BAP","remove",NA,0.171846597428131,0.00871937134055236,1.048936,14,"Breeding",NA,"Indiana",NA,NA,NA,NA,"Asia"
"PI656056",NA,"SAMEA12302526","PI656056",NA,"P850029","SAP","keep",NA,0.103957439167862,0.0120283548629907,1.17564,14,"Breeding",NA,"Indiana",NA,NA,NA,NA,"Asia"
"PI656057",NA,"IUAX","PI656057",NA,"P898012","GatesRef","remove",NA,0.0989829963263968,0.0161395465517571,1.134655,5,"Cultivar",NA,"Indiana",NA,NA,NA,NA,"Asia"
"PI656057",NA,"SAMEA12302610","PI656057",NA,"P898012","SAP","keep",NA,0.0977428865966517,0.0199460379787222,1.056527,5,"Cultivar",NA,"Indiana",NA,NA,NA,NA,"Asia"
"PI656058",NA,"SAMEA12302757","PI656058",NA,"P9517","SAP",NA,NA,0.0833514575518232,0.0116645728686922,1.144949,8,"Breeding",NA,"Indiana",NA,NA,NA,NA,"Asia"
"PI656059",NA,"SAMEA12302542","PI656059",NA,"Pinolero 1","SAP",NA,NA,0.382422747916223,0.00497008305189421,0.67362,14,"Cultivar",NA,"Nicaragua",NA,NA,NA,NA,"Americas"
"PI656060",NA,"SAMEA12302711","PI656060",NA,"QL3-TEXAS","SAP",NA,NA,0.0726897583491455,0.0109895814705463,1.132415,16,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656061",NA,"SAMEA12302720","PI656061",NA,"QL3(India)","SAP",NA,NA,0.0959888467769834,0.0119995987710369,1.13288,16,"Cultivar",NA,"India",NA,NA,NA,NA,"Asia"
"PI656062",NA,"SAMEA12302672","PI656062",NA,"96CD635","SAP",NA,NA,0.106087616026311,0.0183493655241795,1.085261,14,NA,NA,NA,NA,NA,NA,NA,NA
"PI656063",NA,"SAMEA12302753","PI656063",NA,"BQL41","SAP",NA,NA,0.0766283823459066,0.0124578037770672,1.010985,9,NA,NA,NA,NA,NA,NA,NA,NA
"PI656064",NA,"SAMEA12302450","PI656064",NA,"Chiragon-2","SAP",NA,NA,0.185683942561733,0.016358346016096,1.083496,2,NA,NA,NA,NA,NA,NA,NA,NA
"PI656065",NA,"IEBE","PI656065",NA,"Koro Kollo","BAP","remove",NA,0.141608690196492,0.0122976044241125,0.976865,19,NA,NA,NA,NA,NA,NA,NA,NA
"PI656065",NA,"SAMEA12302661","PI656065",NA,"Koro Kollo","SAP","keep",NA,0.115343071836656,0.0161779073917883,1.020861,19,NA,NA,NA,NA,NA,NA,NA,NA
"PI656066",NA,"SAMEA12302506","PI656066",NA,"Lakahiri","SAP",NA,NA,0.149705841368835,0.0176772560463786,1.212863,13,NA,NA,NA,NA,NA,NA,NA,NA
"PI656067",NA,"SAMEA12302467","PI656067",NA,"Rambharose","SAP",NA,NA,0.135238402915034,0.0210369598000593,1.158463,2,NA,NA,NA,NA,NA,NA,NA,NA
"PI656068",NA,"SAMEA12302534","PI656068",NA,"SC 170-6-17","SAP",NA,NA,0.0771194347406813,0.0121523558564503,1.188214,14,NA,NA,NA,NA,NA,NA,NA,NA
"PI656069",NA,"SAMEA12302696","PI656069",NA,"SC 326-6","SAP",NA,NA,0.0998913101501401,0.01044809851853,0.973721,9,NA,NA,NA,NA,NA,NA,NA,NA
"PI656070",NA,"SAMEA12302695","PI656070",NA,"SC 748-5","SAP",NA,NA,0.0780190134444588,0.0137048536302612,1.019707,9,NA,NA,NA,NA,NA,NA,NA,NA
"PI656071",NA,"SAMEA12302624","PI656071",NA,"SC 1019","SAP",NA,NA,0.156356262561068,0.0126730804951571,1.005259,9,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656072",NA,"ISIR","PI656072",NA,"SC 1047","Gates","keep",NA,0.112522709578752,0.0213631857184098,1.21935,18,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656072",NA,"SAMEA12302451","PI656072",NA,"SC 1047","SAP","remove",NA,0.184473393587174,0.0164621882371263,1.082526,18,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656073",NA,"SAMEA12302670","PI656073",NA,"SC 1074","SAP",NA,NA,0.119169026651128,0.0173733528959828,1.021087,19,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656074",NA,"ISJA","PI656074",NA,"SC 1218","Gates","keep",NA,0.097083398904505,0.0185034758052036,1.078261,19,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656074",NA,"SAMEA12302821","PI656074",NA,"SC 1218","SAP","remove",NA,0.133333009810372,0.0147779616525177,1.004642,19,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656075",NA,"SAMEA12302679","PI656075",NA,"SC 1251","SAP",NA,NA,0.0904389397782805,0.0138403450709737,1.059814,9,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656076",NA,"SAMEA12302538","PI656076",NA,"SC 1271","SAP",NA,NA,0.103253527151318,0.0135211148441273,1.119224,14,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656077",NA,"SAMEA12302507","PI656077",NA,"SC 1416","SAP",NA,NA,0.106327707037942,0.0199586328323943,1.096801,8,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656078",NA,"SAMEA12302587","PI656078",NA,"SC 1424","SAP",NA,NA,0.226167341327586,0.0208647198461117,1.655156,9,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656079",NA,"ISJI","PI656079",NA,"SC 1426","Gates","keep",NA,0.0941934884533499,0.0183117598654175,1.210439,17,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656079",NA,"SAMEA12302571","PI656079",NA,"SC 1426","SAP","remove",NA,0.101583039447386,0.0176950467413126,1.188454,17,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656080",NA,"SAMEA12302763","PI656080",NA,"SC 1429","SAP",NA,NA,0.085318994795671,0.0154667893744019,1.162611,7,"Breeding",NA,NA,NA,NA,NA,NA,NA
"PI656081",NA,"ISJR","PI656081",NA,"SC 1439","Gates","keep",NA,0.145160611818895,0.0332044610374513,2.26074,10,"Breeding",NA,NA,NA,NA,NA,NA,NA
